1, 232
2, 402
3, 388
4, 97
5, 91
6, 106
7, 480
8, 328
9, 381
10, 40
11, 913
12, 640
13, 73
14, 248
15, 722
16, 401
17, 455
18, 448
19, 4
20, 14
21, 163
22, 328
23, 239
24, 95
25, 131
26, 17
27, 59
28, 53
29, 156
30, 625
31, 101
32, 110
33, 503
34, 273
35, 152
36, 144
37, 553
38, 254
39, 350
40, 468
41, 84
42, 325
43, 428
44, 30
45, 16
46, 232
47, 92
48, 462
49, 31
50, 252
51, 448
52, 148
53, 711
54, 189
55, 437
56, 155
57, 117
58, 125
59, 52
60, 184
61, 575
62, 322
63, 141
64, 101
65, 189
66, 776
67, 29
68, 75
69, 215
70, 245
71, 292
72, 198
73, 38
74, 1217
75, 293
76, 241
77, 85
78, 228
79, 947
80, 1
81, 168
82, 255
83, 166
84, 171
85, 228
86, 659
87, 23
88, 124
89, 294
90, 151
91, 42
92, 587
93, 197
94, 504
95, 111
96, 54
97, 445
98, 473
99, 30
100, 315
101, 106
102, 225
103, 146
104, 240
105, 26
106, 661
107, 62
108, 311
109, 278
110, 406
111, 55
112, 704
113, 236
114, 9
115, 307
116, 654
117, 138
118, 197
119, 56
120, 85
121, 18
122, 80
123, 239
124, 95
125, 393
126, 283
127, 484
128, 34
129, 27
130, 527
131, 176
132, 381
133, 82
134, 64
135, 298
136, 45
137, 215
138, 305
139, 469
140, 147
141, 174
142, 273
143, 201
144, 26
145, 606
146, 340
147, 331
148, 2
149, 50
150, 309
151, 147
152, 320
153, 208
154, 13
155, 576
156, 218
157, 143
158, 272
159, 59
160, 153
161, 446
162, 61
163, 84
164, 262
165, 4
166, 101
167, 316
168, 156
169, 432
170, 73
171, 40
172, 595
173, 563
174, 149
175, 32
176, 535
177, 265
178, 597
179, 234
180, 13
181, 113
182, 305
183, 102
184, 80
185, 327
186, 34
187, 38
188, 312
189, 186
190, 198
191, 547
192, 558
193, 631
194, 767
195, 44
196, 178
197, 510
198, 37
199, 221
200, 200
201, 545
202, 107
203, 253
204, 298
205, 479
206, 2
207, 308
208, 158
209, 241
210, 11
211, 40
212, 499
213, 120
214, 187
215, 40
216, 131
217, 327
218, 437
219, 277
220, 212
221, 693
222, 581
223, 127
224, 69
225, 244
226, 123
227, 308
228, 236
229, 76
230, 163
231, 496
232, 369
233, 440
234, 791
235, 260
236, 891
237, 195
238, 127
239, 379
240, 17
241, 166
242, 406
243, 74
244, 454
245, 231
246, 29
247, 327
248, 223
249, 27
250, 314
251, 138
252, 594
253, 240
254, 124
255, 111
256, 87
257, 761
258, 222
259, 302
260, 251
261, 292
262, 1033
263, 396
264, 20
265, 423
266, 725
267, 515
268, 515
269, 437
270, 867
271, 5
272, 214
273, 468
274, 269
275, 299
276, 134
277, 181
278, 9
279, 568
280, 140
281, 136
282, 463
283, 81
284, 70
285, 260
286, 24
287, 520
288, 400
289, 288
290, 91
291, 339
292, 166
293, 257
294, 180
295, 382
296, 199
297, 530
298, 78
299, 213
300, 239
301, 205
302, 215
303, 177
304, 146
305, 313
306, 129
307, 161
308, 94
309, 77
310, 320
311, 297
312, 178
313, 511
314, 265
315, 200
316, 756
317, 181
318, 497
319, 252
320, 156
321, 112
322, 221
323, 287
324, 351
325, 819
326, 464
327, 167
328, 143
329, 276
330, 76
331, 254
332, 5
333, 492
334, 63
335, 406
336, 655
337, 133
338, 347
339, 352
340, 853
341, 78
342, 111
343, 131
344, 349
345, 371
346, 509
347, 172
348, 567
349, 7
350, 278
351, 482
352, 532
353, 5
354, 125
355, 142
356, 195
357, 487
358, 80
359, 119
360, 291
361, 874
362, 326
363, 507
364, 267
365, 148
366, 438
367, 538
368, 458
369, 402
370, 85
371, 175
372, 469
373, 11
374, 269
375, 461
376, 446
377, 784
378, 17
379, 572
380, 94
381, 137
382, 27
383, 425
384, 313
385, 363
386, 518
387, 115
388, 353
389, 185
390, 9
391, 108
392, 102
393, 942
394, 1170
395, 438
396, 481
397, 7
398, 24
399, 119
400, 336
401, 238
402, 261
403, 74
404, 76
405, 68
406, 322
407, 64
408, 374
409, 22
410, 352
411, 554
412, 188
413, 8
414, 176
415, 703
416, 36
417, 19
418, 264
419, 168
420, 79
421, 48
422, 528
423, 325
424, 324
425, 371
426, 98
427, 192
428, 188
429, 209
430, 235
431, 100
432, 471
433, 248
434, 83
435, 91
436, 17
437, 86
438, 196
439, 581
440, 211
441, 175
442, 349
443, 210
444, 452
445, 340
446, 285
447, 364
448, 123
449, 306
450, 924
451, 587
452, 225
453, 394
454, 91
455, 34
456, 25
457, 1006
458, 91
459, 445
460, 644
461, 85
462, 181
463, 117
464, 201
465, 469
466, 187
467, 234
468, 36
